Order_ID,Order_Date,Region,Customer_ID,Customer_Age,Customer_Segment,Channel,Product_Category,Quantity,Unit_Price,Discount_Pct,Revenue,Gross_Profit,Marketing_Spend,Shipping_Cost,Return,Order_Status,Customer_Satisfaction,Payment_Method
ORD10464,2025-04-10,North,1084,53.0,Consumer,Mobile App,Sports,4,4763.0,5.0,18099.4,5791.81,1234.73,103.29,No,Delivered,4.1,Net Banking
ORD10083,2025-06-03,East,1057,59.0,Enterprise,Website,Fashion,3,3160.0,15.0,8058.0,3062.04,1316.32,479.9,Yes,Delivered,3.5,COD
ORD10500,2025-06-17,South,1133,20.0,Consumer,Retail Store,Fashion,2,2609.0,20.0,4174.4,1586.27,328.49,123.16,Yes,Delivered,3.1,COD
ORD10516,2025-03-31,West,1082,38.0,Consumer,Website,Sports,2,3705.0,15.0,6298.5,2015.52,1386.41,439.98,No,Delivered,4.1,COD
ORD10102,2025-02-02,North,1034,40.0,Consumer,Mobile App,Fashion,2,3961.0,5.0,7525.9,2859.84,2219.7,342.59,No,Delivered,4.1,Credit Card
ORD10077,2025-01-15,North,1015,38.0,Consumer,Mobile App,Home & Kitchen,2,10166.0,5.0,19315.4,4635.7,2084.16,101.21,No,Delivered,4.0,UPI
ORD10292,2025-05-15,West,1059,27.0,Enterprise,Website,Electronics,3,24821.0,5.0,70739.85,9903.58,1615.94,204.55,No,Delivered,4.6,COD
ORD10283,2025-06-10,North,1099,54.0,Consumer,Website,Fashion,1,3987.0,25.0,2990.25,1136.3,1655.42,289.81,No,Delivered,3.6,Debit Card
ORD10567,2025-03-10,East,1140,40.0,SMB,Website,Sports,3,4691.0,10.0,12665.7,4053.02,1393.9,189.48,No,Delivered,3.8,Net Banking
ORD10553,2025-01-19,North,1051,48.0,Enterprise,Marketplace,Sports,1,3737.0,15.0,3176.45,1016.46,880.92,253.76,No,Delivered,3.9,Net Banking
ORD10113,2025-05-31,South,1022,52.0,SMB,Mobile App,Electronics,1,23184.0,20.0,18547.2,2596.61,2295.55,169.52,Yes,Delivered,3.3,COD
ORD10436,2025-02-27,West,1058,35.0,Consumer,Marketplace,Fashion,2,3852.0,5.0,7318.8,2781.14,2116.44,261.44,No,Delivered,,COD
ORD10417,2025-04-24,South,1102,33.0,Enterprise,Website,Electronics,1,30707.0,5.0,29171.65,4084.03,1668.05,371.42,No,Delivered,3.7,Net Banking
ORD10247,2025-04-23,East,1039,41.0,Enterprise,Website,Fashion,1,3770.0,0.0,3770.0,1432.6,1696.69,437.75,No,Delivered,5.0,COD
ORD10146,2025-03-12,North,1129,26.0,Consumer,Mobile App,Electronics,2,32196.0,15.0,54733.2,7662.65,904.6,157.87,No,Delivered,4.4,Debit Card
ORD10284,2025-03-09,South,1061,44.0,SMB,Website,Fashion,4,3266.0,0.0,13064.0,4964.32,1874.45,401.21,No,Delivered,4.0,Credit Card
ORD10371,2025-02-05,North,1031,38.0,Consumer,Website,Sports,1,3393.0,0.0,3393.0,1085.76,1040.12,492.89,No,Delivered,4.6,Net Banking
ORD10509,2025-05-10,North,1150,21.0,Consumer,Website,Home & Kitchen,1,7053.0,10.0,6347.7,1523.45,818.28,276.15,No,Delivered,3.9,Debit Card
ORD10111,2025-02-02,South,1127,30.0,Enterprise,Marketplace,Fashion,5,3531.0,5.0,16772.25,6373.46,519.14,369.1,Yes,Returned,4.0,Net Banking
ORD10584,2025-05-13,North,1014,22.0,Consumer,Website,Beauty,2,2138.0,5.0,4062.2,1827.99,1297.26,106.54,No,Delivered,3.8,COD
ORD10091,2025-03-12,North,1088,50.0,Enterprise,Website,Electronics,3,22602.0,5.0,64415.7,9018.2,2520.02,230.26,No,Delivered,4.6,Net Banking
ORD10206,2025-03-09,South,1085,56.0,SMB,Website,Beauty,2,2045.0,5.0,3885.5,1748.48,2188.91,129.99,No,Delivered,4.2,Debit Card
ORD10171,2025-05-17,South,1106,42.0,SMB,Mobile App,Fashion,1,3323.0,15.0,2824.55,1073.33,2292.28,147.47,No,Delivered,4.5,COD
ORD10110,2025-06-11,South,1068,26.0,SMB,Mobile App,Sports,1,4892.0,15.0,4158.2,1330.62,1986.59,304.34,Yes,Delivered,2.8,Net Banking
ORD10233,2025-03-23,North,1008,60.0,Consumer,Retail Store,Electronics,2,25704.0,5.0,48837.6,6837.26,952.96,156.8,No,Delivered,3.8,Net Banking
ORD10057,2025-01-08,South,1039,56.0,Enterprise,Website,Sports,2,4403.0,5.0,8365.7,2677.02,1549.0,88.17,No,Delivered,4.6,Credit Card
ORD10242,2025-01-07,North,1127,20.0,SMB,Website,Fashion,1,2489.0,15.0,2115.65,803.95,2224.2,137.56,No,Delivered,4.8,UPI
ORD10088,2025-02-14,North,1082,41.0,Consumer,Mobile App,Sports,5,4263.0,20.0,17052.0,5456.64,1795.32,244.75,No,Delivered,4.9,Net Banking
ORD10347,2025-02-01,West,1090,47.0,Enterprise,Mobile App,Beauty,2,2052.0,5.0,3898.8,1754.46,2293.05,426.51,No,Delivered,3.9,UPI
ORD10098,2025-03-22,East,1042,25.0,Consumer,Mobile App,Beauty,1,2094.0,0.0,2094.0,942.3,1130.8,245.02,Yes,Delivered,3.1,Net Banking
ORD10522,2025-04-24,North,1057,60.0,Consumer,Mobile App,Beauty,4,1728.0,15.0,5875.2,2643.84,2178.65,320.84,No,Delivered,3.8,Credit Card
ORD10117,2025-06-21,West,1030,51.0,Consumer,Website,Fashion,1,2899.0,5.0,2754.05,1046.54,2387.6,450.7,No,Delivered,4.2,COD
ORD10202,2025-02-22,North,1125,48.0,SMB,Website,Fashion,5,3879.0,25.0,14546.25,5527.58,866.72,255.3,Yes,Delivered,3.5,UPI
ORD10531,2025-06-01,West,1015,58.0,Enterprise,Website,Sports,1,3915.0,0.0,3915.0,1252.8,1223.04,194.0,No,Delivered,4.2,Net Banking
ORD10324,2025-04-09,East,1008,60.0,SMB,Retail Store,Fashion,1,3177.0,15.0,2700.45,1026.17,1910.37,274.88,No,Delivered,4.6,COD
ORD10468,2025-01-10,West,1063,34.0,SMB,Mobile App,Home & Kitchen,2,8702.0,5.0,16533.8,3968.11,2688.98,449.07,No,Delivered,4.4,UPI
ORD10237,2025-06-27,East,1028,56.0,Consumer,Mobile App,Home & Kitchen,1,7179.0,10.0,6461.1,1550.66,1823.87,406.64,No,Cancelled,3.6,Credit Card
ORD10214,2025-05-19,East,1041,53.0,Enterprise,Website,Beauty,2,1987.0,10.0,3576.6,1609.47,1589.9,193.88,No,Delivered,4.3,Credit Card
ORD10462,2025-03-26,East,1125,22.0,Consumer,Website,Electronics,5,24320.0,0.0,121600.0,17024.0,1965.12,493.25,No,Delivered,4.0,Net Banking
ORD10557,2025-05-27,South,1109,27.0,SMB,Mobile App,Sports,1,4744.0,5.0,4506.8,1442.18,387.62,403.41,No,Delivered,4.5,Net Banking
ORD10449,2025-01-22,South,1112,45.0,Consumer,Website,Sports,2,3947.0,5.0,7499.3,2399.78,1320.58,173.36,No,Delivered,4.2,Debit Card
ORD10512,2025-03-31,North,1054,50.0,Enterprise,Retail Store,Sports,2,3643.0,5.0,6921.7,2214.94,1153.78,135.36,Yes,Delivered,3.0,Net Banking
ORD10475,2025-04-06,South,1082,36.0,SMB,Website,Fashion,4,3541.0,0.0,14164.0,5382.32,1068.42,367.27,No,Delivered,4.8,Credit Card
ORD10465,2025-02-02,West,1016,53.0,Consumer,Mobile App,Fashion,1,3201.0,5.0,3040.95,1155.56,2065.22,429.87,No,Delivered,3.6,COD
ORD10338,2025-01-18,South,1057,59.0,SMB,Website,Electronics,4,22482.0,20.0,71942.4,10071.94,2100.18,306.46,No,Delivered,4.3,Net Banking
ORD10297,2025-04-25,South,1130,18.0,SMB,Mobile App,Home & Kitchen,1,6396.0,0.0,6396.0,1535.04,813.91,123.35,No,Delivered,4.0,Credit Card
ORD10226,2025-05-28,North,1070,45.0,Enterprise,Marketplace,Beauty,1,1601.0,15.0,1360.85,612.38,1817.03,230.64,Yes,Delivered,2.9,Net Banking
ORD10537,2025-05-31,South,1131,31.0,SMB,Retail Store,Electronics,3,31520.0,10.0,85104.0,11914.56,1331.76,365.84,No,Delivered,5.0,Debit Card
ORD10090,2025-03-30,North,1105,47.0,SMB,Website,Sports,1,3499.0,10.0,3149.1,1007.71,1059.76,386.6,No,Delivered,4.4,COD
ORD10359,2025-06-25,North,1056,47.0,SMB,Website,Home & Kitchen,1,7323.0,10.0,6590.7,1581.77,592.02,423.09,Yes,Cancelled,3.4,Net Banking
ORD10471,2025-02-03,West,1033,21.0,SMB,Website,Home & Kitchen,1,7290.0,0.0,7290.0,1749.6,2981.82,166.36,No,Delivered,4.6,Net Banking
ORD10467,2025-01-23,East,1059,41.0,Enterprise,Website,Home & Kitchen,1,7435.0,20.0,5948.0,1427.52,1966.49,188.76,No,Delivered,3.9,Credit Card
ORD10588,2025-03-17,East,1069,21.0,Consumer,Website,Fashion,1,2569.0,10.0,2312.1,878.6,2637.04,396.2,No,Delivered,4.7,Debit Card
ORD10519,2025-04-15,South,1049,21.0,Enterprise,Retail Store,Fashion,1,2457.0,20.0,1965.6,746.93,718.12,285.48,Yes,Delivered,2.9,Debit Card
ORD10020,2025-03-29,South,1063,45.0,Enterprise,Marketplace,Electronics,1,30020.0,10.0,27018.0,3782.52,2017.33,92.77,Yes,Delivered,3.0,COD
ORD10015,2025-06-01,North,1121,44.0,Consumer,Website,Sports,3,4964.0,5.0,14147.4,4527.17,887.82,369.43,No,Delivered,5.0,UPI
ORD10253,2025-06-09,East,1148,54.0,SMB,Website,Fashion,4,3090.0,10.0,11124.0,4227.12,2604.87,246.65,No,Delivered,4.0,UPI
ORD10419,2025-04-16,South,1094,59.0,Consumer,Retail Store,Home & Kitchen,2,7359.0,20.0,11774.4,2825.86,2324.87,398.88,Yes,Delivered,3.1,COD
ORD10329,2025-02-15,South,1147,53.0,SMB,Mobile App,Sports,1,4691.0,15.0,3987.35,1275.95,1734.66,111.48,No,Delivered,4.1,UPI
ORD10121,2025-06-24,West,1014,49.0,SMB,Website,Sports,1,4078.0,20.0,3262.4,1043.97,401.78,104.25,No,Delivered,4.7,Credit Card
ORD10333,2025-04-26,South,1043,20.0,SMB,Mobile App,Home & Kitchen,1,7884.0,5.0,7489.8,1797.55,1109.11,89.09,No,Delivered,4.4,COD
ORD10286,2025-05-22,East,1064,22.0,SMB,Website,Beauty,1,2195.0,5.0,2085.25,938.36,447.18,418.84,No,Delivered,4.2,Credit Card
ORD10334,2025-06-09,South,1020,60.0,SMB,Mobile App,Electronics,4,21633.0,10.0,77878.8,10903.03,2897.68,118.55,No,Delivered,4.3,Net Banking
ORD10043,2025-06-16,North,1022,32.0,SMB,Retail Store,Electronics,2,29183.0,20.0,46692.8,6536.99,2177.01,271.83,No,Delivered,4.4,Net Banking
ORD10197,2025-03-28,West,1088,31.0,Consumer,Mobile App,Electronics,1,25115.0,15.0,21347.75,2988.69,1384.04,494.32,No,Delivered,4.4,COD
ORD10520,2025-05-15,South,1111,38.0,SMB,Marketplace,Electronics,1,33977.0,15.0,28880.45,4043.26,1307.1,171.45,Yes,Delivered,2.7,UPI
ORD10034,2025-02-20,South,1124,49.0,Consumer,Mobile App,Beauty,3,1372.0,20.0,3292.8,1481.76,1121.45,295.54,No,Delivered,4.3,Net Banking
ORD10251,2025-05-20,North,1132,41.0,Consumer,Retail Store,Home & Kitchen,4,7727.0,5.0,29362.6,7047.02,495.15,303.22,No,Delivered,4.3,Net Banking
ORD10228,2025-02-21,South,1031,46.0,Consumer,Mobile App,Beauty,2,2186.0,10.0,3934.8,1770.66,2801.03,261.54,No,Delivered,4.1,COD
ORD10478,2025-01-04,West,1094,60.0,Consumer,Website,Fashion,3,2774.0,5.0,7905.9,3004.24,2149.97,277.01,No,Delivered,4.1,Credit Card
ORD10481,2025-03-21,East,1015,27.0,Consumer,Retail Store,Fashion,1,3713.0,5.0,3527.35,1340.39,1016.06,220.99,No,Delivered,4.1,UPI
ORD10576,2025-02-26,North,1011,41.0,SMB,Mobile App,Sports,3,3668.0,15.0,9353.4,2993.09,1901.25,87.78,No,Delivered,3.7,COD
ORD10435,2025-05-09,South,1039,39.0,Consumer,Website,Home & Kitchen,2,6499.0,10.0,11698.2,2807.57,1176.44,88.05,Yes,Returned,3.6,Net Banking
ORD10482,2025-01-02,North,1046,57.0,SMB,Website,Fashion,1,3105.0,10.0,2794.5,1061.91,758.35,321.32,No,Delivered,4.1,COD
ORD10291,2025-05-16,West,1149,59.0,Enterprise,Marketplace,Sports,1,4641.0,0.0,4641.0,1485.12,535.2,289.66,No,Delivered,4.5,Credit Card
ORD10311,2025-04-21,North,1022,29.0,SMB,Marketplace,Electronics,3,32986.0,20.0,79166.4,11083.3,410.88,266.83,Yes,Cancelled,3.4,Credit Card
ORD10017,2025-05-30,South,1078,52.0,Enterprise,Website,Sports,1,5093.0,15.0,4329.05,1385.3,825.24,498.66,No,Delivered,4.1,COD
ORD10159,2025-01-30,West,1049,41.0,Consumer,Marketplace,Home & Kitchen,2,10499.0,15.0,17848.3,4283.59,2579.65,135.19,No,Delivered,4.3,Credit Card
ORD10244,2025-03-31,South,1010,42.0,SMB,Mobile App,Electronics,1,30121.0,15.0,25602.85,3584.4,1572.53,422.76,No,Delivered,3.6,UPI
ORD10067,2025-02-23,North,1031,58.0,SMB,Website,Home & Kitchen,1,9313.0,15.0,7916.05,1899.85,1563.55,412.64,Yes,Delivered,3.5,Debit Card
ORD10147,2025-03-27,South,1056,49.0,Consumer,Mobile App,Sports,2,3409.0,10.0,6136.2,1963.58,1280.84,156.47,No,Delivered,4.5,Debit Card
ORD10360,2025-02-08,West,1022,44.0,Consumer,Website,Electronics,1,33224.0,20.0,26579.2,3721.09,2573.69,394.81,No,Delivered,4.5,Net Banking
ORD10573,2025-02-22,East,1012,22.0,Consumer,Marketplace,Electronics,1,29188.0,15.0,24809.8,3473.37,1764.95,460.56,No,Delivered,4.4,Credit Card
ORD10120,2025-04-11,South,1024,32.0,Consumer,Website,Beauty,1,2138.0,20.0,1710.4,769.68,1744.41,134.27,No,Delivered,4.3,COD
ORD10141,2025-06-20,East,1042,51.0,Enterprise,Website,Electronics,2,30185.0,10.0,54333.0,7606.62,669.96,376.31,Yes,Delivered,3.4,Debit Card
ORD10066,2025-05-14,East,1128,24.0,Consumer,Retail Store,Electronics,1,24027.0,10.0,21624.3,3027.4,1731.17,318.74,No,Delivered,4.5,Net Banking
ORD10239,2025-06-08,West,1104,26.0,Enterprise,Marketplace,Beauty,1,1976.0,20.0,1580.8,711.36,1883.58,153.93,No,Delivered,3.8,Debit Card
ORD10010,2025-03-16,South,1091,32.0,SMB,Mobile App,Electronics,1,34159.0,10.0,30743.1,4304.03,1987.45,266.3,No,Delivered,4.4,UPI
ORD10560,2025-01-28,West,1128,58.0,SMB,Mobile App,Electronics,2,30713.0,10.0,55283.4,7739.68,1377.64,224.61,No,Delivered,4.0,Credit Card
ORD10019,2025-01-02,South,1115,25.0,Enterprise,Mobile App,Beauty,2,1399.0,5.0,2658.1,1196.14,2126.94,126.68,No,Delivered,4.2,UPI
ORD10409,2025-04-04,South,1149,34.0,Consumer,Marketplace,Home & Kitchen,1,7786.0,0.0,7786.0,1868.64,1401.3,265.11,No,Delivered,4.2,Debit Card
ORD10154,2025-01-28,North,1091,29.0,SMB,Retail Store,Electronics,2,28142.0,10.0,50655.6,7091.78,1216.17,182.54,No,Cancelled,4.7,Debit Card
ORD10523,2025-03-16,North,1027,48.0,Consumer,Mobile App,Sports,1,3170.0,5.0,3011.5,963.68,2849.36,121.3,No,Delivered,4.5,UPI
ORD10452,2025-06-03,West,1096,36.0,Consumer,Website,Home & Kitchen,1,6763.0,15.0,5748.55,1379.65,2438.23,186.42,No,Delivered,4.4,COD
ORD10480,2025-01-24,West,1062,49.0,Consumer,Retail Store,Sports,2,4950.0,15.0,8415.0,2692.8,843.95,423.69,No,Delivered,4.4,COD
ORD10257,2025-02-17,East,1034,56.0,Consumer,Marketplace,Sports,2,3764.0,5.0,7151.6,2288.51,845.8,189.5,Yes,Delivered,3.6,Debit Card
ORD10312,2025-03-02,South,1070,22.0,SMB,Website,Home & Kitchen,1,7891.0,10.0,7101.9,1704.46,2311.03,457.75,Yes,Returned,4.1,COD
ORD10543,2025-04-09,East,1023,29.0,SMB,Website,Fashion,1,2661.0,10.0,2394.9,910.06,1977.2,491.52,No,Delivered,4.2,Debit Card
ORD10305,2025-01-27,South,1131,50.0,Consumer,Retail Store,Beauty,3,2197.0,10.0,5931.9,2669.36,2548.93,134.22,No,Delivered,4.5,UPI
ORD10273,2025-04-09,North,1109,26.0,Consumer,Mobile App,Home & Kitchen,2,9257.0,5.0,17588.3,4221.19,1062.39,205.14,No,Delivered,4.3,COD
ORD10558,2025-03-17,West,1044,41.0,Consumer,Website,Electronics,2,31185.0,5.0,59251.5,8295.21,936.09,344.67,No,Delivered,,Debit Card
ORD10414,2025-02-21,South,1110,30.0,Consumer,Mobile App,Beauty,2,1811.0,10.0,3259.8,1466.91,995.19,455.11,No,Cancelled,4.1,Debit Card
ORD10134,2025-03-04,West,1054,36.0,Consumer,Retail Store,Home & Kitchen,2,6912.0,25.0,10368.0,2488.32,2875.91,92.16,Yes,Returned,5.0,UPI
ORD10032,2025-01-15,West,1074,56.0,Consumer,Mobile App,Electronics,1,21848.0,5.0,20755.6,2905.78,2789.92,338.33,No,Delivered,4.1,Net Banking
ORD10254,2025-01-09,North,1138,55.0,Consumer,Retail Store,Fashion,1,2540.0,15.0,2159.0,820.42,2258.28,261.11,No,Delivered,4.2,Debit Card
ORD10271,2025-03-25,North,1028,38.0,Consumer,Marketplace,Home & Kitchen,1,7819.0,10.0,7037.1,1688.9,948.59,267.39,No,Delivered,3.8,UPI
ORD10162,2025-04-02,West,1084,35.0,Consumer,Website,Electronics,3,24912.0,15.0,63525.6,8893.58,1065.74,381.63,No,Delivered,4.0,Credit Card
ORD10340,2025-02-23,East,1098,50.0,Consumer,Website,Electronics,2,28324.0,5.0,53815.6,7534.18,1457.66,402.51,No,Delivered,4.4,COD
ORD10287,2025-01-21,North,1031,53.0,SMB,Mobile App,Home & Kitchen,1,8299.0,15.0,7054.15,1693.0,1147.92,185.76,No,Delivered,4.7,Credit Card
ORD10511,2025-03-22,East,1102,44.0,SMB,Marketplace,Fashion,1,2523.0,5.0,2396.85,910.8,1033.19,175.04,No,Delivered,4.1,Debit Card
ORD10438,2025-01-01,West,1088,19.0,SMB,Website,Electronics,3,24081.0,15.0,61406.55,8596.92,784.92,480.65,No,Delivered,4.2,Credit Card
ORD10485,2025-03-25,South,1052,,Enterprise,Retail Store,Home & Kitchen,1,9007.0,5.0,8556.65,2053.6,605.91,125.03,No,Delivered,4.5,Net Banking
ORD10492,2025-06-10,North,1033,59.0,Consumer,Marketplace,Fashion,1,2887.0,5.0,2742.65,1042.21,1691.32,179.48,No,Delivered,4.0,Debit Card
ORD10342,2025-03-08,East,1115,28.0,Enterprise,Mobile App,Beauty,1,1720.0,,1720.0,774.0,359.63,327.11,No,Delivered,4.2,Debit Card
ORD10337,2025-05-08,South,1082,54.0,Enterprise,Marketplace,Fashion,3,3330.0,25.0,7492.5,2847.15,2137.82,295.98,No,Delivered,4.9,COD
ORD10152,2025-03-03,South,1120,30.0,Consumer,Retail Store,Fashion,1,3824.0,5.0,3632.8,1380.46,1750.01,354.83,No,Delivered,4.7,Debit Card
ORD10002,2025-06-29,South,1097,42.0,Consumer,Marketplace,Beauty,2,1684.0,10.0,3031.2,1364.04,2652.38,395.14,Yes,Delivered,2.8,Debit Card
ORD10225,2025-05-27,West,1051,39.0,Consumer,Website,Home & Kitchen,1,9037.0,0.0,9037.0,2168.88,2514.88,380.97,No,Delivered,4.1,COD
ORD10208,2025-05-25,South,1111,51.0,Consumer,Retail Store,Beauty,2,1904.0,10.0,3427.2,1542.24,612.72,283.09,No,Cancelled,4.9,Credit Card
ORD10430,2025-03-03,South,1077,36.0,Consumer,Retail Store,Electronics,3,28529.0,15.0,72748.95,10184.85,2600.97,419.86,No,Delivered,4.0,COD
ORD10118,2025-04-14,East,1126,49.0,Enterprise,Website,Beauty,1,1353.0,0.0,1353.0,608.85,2113.29,120.73,No,Delivered,5.0,Net Banking
ORD10559,2025-01-09,West,1110,27.0,Consumer,Website,Electronics,1,27781.0,15.0,23613.85,3305.94,1137.83,495.17,No,Delivered,4.4,Net Banking
ORD10389,2025-05-30,South,1145,60.0,Enterprise,Mobile App,Electronics,1,26017.0,5.0,24716.15,3460.26,1737.0,345.39,Yes,Delivered,2.9,Debit Card
ORD10508,2025-02-15,North,1015,43.0,Enterprise,Marketplace,Home & Kitchen,2,6598.0,15.0,11216.6,2691.98,1750.82,82.87,No,Delivered,3.8,UPI
ORD10023,2025-05-10,West,1048,31.0,SMB,Retail Store,Electronics,2,28766.0,15.0,48902.2,6846.31,1131.26,172.7,No,Delivered,4.6,UPI
ORD10265,2025-04-26,South,1065,39.0,Consumer,Marketplace,Beauty,3,1616.0,10.0,4363.2,1963.44,2493.28,268.69,No,Delivered,3.6,Debit Card
ORD10275,2025-04-03,East,1145,28.0,Consumer,Website,Electronics,1,25856.0,10.0,23270.4,3257.86,2666.86,148.69,No,Delivered,5.0,Net Banking
ORD10408,2025-04-26,West,1094,19.0,SMB,Mobile App,Fashion,1,3391.0,15.0,2882.35,1095.29,971.81,485.95,No,Delivered,4.1,Debit Card
ORD10071,2025-05-26,South,1015,45.0,Consumer,Mobile App,Fashion,1,3641.0,10.0,3276.9,1245.22,2603.75,461.72,Yes,Delivered,3.1,COD
ORD10129,2025-01-15,South,1065,48.0,Consumer,Marketplace,Beauty,2,1843.0,10.0,3317.4,1492.83,2629.89,136.0,No,Delivered,4.7,UPI
ORD10445,2025-04-27,East,1126,50.0,Consumer,Website,Electronics,1,25383.0,5.0,24113.85,3375.94,2583.3,283.1,No,Delivered,5.0,Debit Card
ORD10515,2025-06-03,South,1105,,SMB,Website,Beauty,2,1624.0,10.0,2923.2,1315.44,2108.34,173.92,No,Delivered,4.6,Credit Card
ORD10099,2025-05-16,South,1133,23.0,Enterprise,Marketplace,Fashion,2,2985.0,15.0,5074.5,1928.31,953.87,188.66,Yes,Returned,4.0,Net Banking
ORD10518,2025-04-25,East,1010,40.0,Consumer,Mobile App,Beauty,2,1600.0,15.0,2720.0,1224.0,1988.79,268.31,No,Delivered,3.9,Debit Card
ORD10022,2025-02-07,East,1094,,Consumer,Retail Store,Home & Kitchen,1,6672.0,5.0,6338.4,1521.22,1860.14,447.09,No,Delivered,4.3,Net Banking
ORD10194,2025-01-02,West,1077,56.0,Consumer,Mobile App,Fashion,3,2825.0,10.0,7627.5,2898.45,1410.25,288.34,No,Delivered,4.1,COD
ORD10415,2025-05-24,West,1136,28.0,Consumer,Website,Electronics,2,31830.0,10.0,57294.0,8021.16,2390.93,369.56,No,Delivered,4.6,Net Banking
ORD10006,2025-03-13,West,1124,33.0,SMB,Website,Beauty,1,1749.0,10.0,1574.1,708.34,2963.72,276.09,No,Delivered,4.0,Debit Card
ORD10150,2025-06-19,South,1130,45.0,Consumer,Retail Store,Electronics,1,28194.0,0.0,28194.0,3947.16,2481.24,113.43,No,Delivered,4.9,Net Banking
ORD10314,2025-05-27,South,1094,23.0,Consumer,Website,Fashion,2,2872.0,0.0,5744.0,2182.72,354.06,242.41,No,Delivered,4.5,UPI
ORD10380,2025-04-02,South,1132,37.0,SMB,Website,Fashion,3,3592.0,10.0,9698.4,3685.39,2558.63,267.38,No,Delivered,4.0,COD
ORD10136,2025-02-21,South,1042,32.0,SMB,Website,Home & Kitchen,4,9627.0,0.0,38508.0,9241.92,349.34,93.6,No,Delivered,4.5,UPI
ORD10355,2025-04-14,North,1075,34.0,SMB,Website,Fashion,3,3654.0,10.0,9865.8,3749.0,2829.16,222.06,Yes,Delivered,3.4,UPI
ORD10346,2025-04-24,West,1078,33.0,Consumer,Marketplace,Home & Kitchen,1,7454.0,25.0,5590.5,1341.72,673.59,328.93,No,Delivered,4.0,UPI
ORD10572,2025-05-03,East,1025,50.0,SMB,Marketplace,Home & Kitchen,1,9891.0,0.0,9891.0,2373.84,2300.35,377.76,No,Delivered,4.4,COD
ORD10405,2025-04-13,West,1145,53.0,Enterprise,Retail Store,Fashion,2,2899.0,10.0,5218.2,1982.92,1186.64,307.37,Yes,Delivered,3.2,UPI
ORD10053,2025-03-25,North,1046,54.0,Consumer,Website,Home & Kitchen,2,10267.0,25.0,15400.5,3696.12,990.23,347.08,No,Delivered,4.3,Credit Card
ORD10328,2025-04-03,East,1114,34.0,Consumer,Website,Electronics,1,22919.0,10.0,20627.1,2887.79,586.54,499.24,No,Delivered,4.4,Debit Card
ORD10199,2025-05-27,South,1058,36.0,SMB,Website,Sports,4,5142.0,25.0,15426.0,4936.32,895.37,246.08,No,Delivered,4.1,Debit Card
ORD10413,2025-06-17,South,1053,26.0,SMB,Marketplace,Fashion,4,2783.0,15.0,9462.2,3595.64,2495.5,368.52,No,Delivered,4.3,Credit Card
ORD10123,2025-01-01,West,1024,38.0,Enterprise,Mobile App,Beauty,1,1706.0,10.0,1535.4,690.93,1165.96,104.8,No,Delivered,3.5,COD
ORD10204,2025-06-09,West,1065,36.0,Enterprise,Mobile App,Electronics,2,29259.0,20.0,46814.4,6554.02,2917.96,473.89,No,Delivered,4.5,COD
ORD10068,2025-04-16,North,1055,27.0,SMB,Retail Store,Beauty,2,1893.0,15.0,3218.1,1448.14,1408.91,494.41,No,Delivered,3.8,UPI
ORD10224,2025-03-31,South,1049,43.0,SMB,Website,Home & Kitchen,2,6899.0,25.0,10348.5,2483.64,2795.0,207.38,Yes,Delivered,3.4,Debit Card
ORD10128,2025-05-17,East,1080,45.0,Consumer,Website,Sports,3,3879.0,5.0,11055.15,3537.65,1376.33,360.56,No,Delivered,4.4,UPI
ORD10144,2025-01-13,East,1026,35.0,SMB,Marketplace,Fashion,2,3453.0,20.0,5524.8,2099.42,1456.02,179.12,Yes,Delivered,2.7,Debit Card
ORD10327,2025-01-24,North,1069,26.0,SMB,Retail Store,Fashion,1,3920.0,10.0,3528.0,1340.64,1327.3,354.77,No,Delivered,4.5,Debit Card
ORD10542,2025-01-23,North,1023,55.0,Consumer,Website,Sports,2,4012.0,0.0,8024.0,2567.68,2013.3,472.88,No,Delivered,4.4,Debit Card
ORD10351,2025-05-07,North,1145,41.0,SMB,Marketplace,Home & Kitchen,3,6767.0,15.0,17255.85,4141.4,2192.34,477.69,No,Delivered,4.5,UPI
ORD10140,2025-05-23,West,1142,37.0,SMB,Website,Fashion,3,3153.0,10.0,8513.1,3234.98,2868.77,221.95,No,Delivered,4.2,COD
ORD10418,2025-05-04,East,1047,19.0,Consumer,Website,Fashion,5,3437.0,25.0,12888.75,4897.73,2611.2,208.44,No,Cancelled,3.8,Debit Card
ORD10455,2025-03-27,West,1141,23.0,Enterprise,Website,Beauty,1,2053.0,10.0,1847.7,831.46,1333.78,227.33,No,Delivered,4.9,Credit Card
ORD10219,2025-04-03,South,1134,24.0,SMB,Website,Electronics,2,30052.0,0.0,60104.0,8414.56,1515.76,138.51,No,Delivered,4.8,COD
ORD10526,2025-06-13,West,1071,58.0,Consumer,Marketplace,Electronics,2,34255.0,5.0,65084.5,9111.83,981.83,480.19,No,Delivered,4.2,COD
ORD10331,2025-04-05,North,1139,29.0,Consumer,Website,Home & Kitchen,2,8855.0,5.0,16824.5,4037.88,1955.51,251.32,No,Delivered,4.4,COD
ORD10158,2025-03-25,South,1110,36.0,Consumer,Marketplace,Sports,3,3996.0,15.0,10189.8,3260.74,2119.85,243.28,Yes,Returned,4.1,COD
ORD10095,2025-05-16,West,1043,35.0,Consumer,Marketplace,Sports,1,4474.0,10.0,4026.6,1288.51,2251.52,445.27,No,Delivered,3.7,UPI
